artifact_prefix,split,fold,horizon,target_date,target_day_name,daily_wape,total_abs_error,target_total_customers,mean_signed_error,promo_rate_target,schoolholiday_rate_target,stateholiday_code
lightgbm,val,2,1,2015-02-22,Sunday,3.2098806375476228,1134.2113232774525,35335.0,36.589162964467306,0.0,0.0,0
lightgbm,val,2,1,2015-02-23,Monday,7.169055051116002,50911.044445500294,710150.0,-12.536232621026091,0.0,0.0,0
lightgbm,val,2,1,2015-02-24,Tuesday,5.057329000762099,36390.415411303744,719558.0,-0.16917044422480215,0.0,0.0,0
lightgbm,val,2,1,2015-02-25,Wednesday,4.544507635288012,32324.49202381104,711287.0,-0.9758355758190355,0.0,0.0,0
lightgbm,val,2,1,2015-02-26,Thursday,4.876708049658064,36338.204827061105,745138.0,2.927642645967873,0.0,0.0,0
lightgbm,val,2,1,2015-02-27,Friday,6.278967092633151,51786.28341385932,824758.0,-2.579249605695119,0.0,0.0,0
lightgbm,val,2,1,2015-02-28,Saturday,6.717015847814683,52036.11724159405,774691.0,29.2552140658113,0.0,0.0,0
lightgbm,val,2,7,2015-01-24,Saturday,8.791218092061337,55672.41054813959,633273.0,-5.775192478141268,0.0,0.0,0
lightgbm,val,2,7,2015-01-25,Sunday,7.434938321930056,2371.076180246714,31891.0,-6.65836964822452,0.0,0.0,0
lightgbm,val,2,7,2015-01-26,Monday,7.065463545465972,64226.33541172387,909018.0,-38.079207062614685,1.0,0.0,0
lightgbm,val,2,7,2015-01-27,Tuesday,6.427123338783184,54663.069623751304,850506.0,-4.854778095164692,1.0,0.0,0
lightgbm,val,2,7,2015-01-28,Wednesday,5.483369379725829,43936.867997398134,801275.0,-15.402951596480632,1.0,0.0,0
lightgbm,val,2,7,2015-01-29,Thursday,5.4949962738643086,44673.49545707575,812985.0,-4.696175845481208,1.0,0.0,0
lightgbm,val,2,7,2015-01-30,Friday,7.407235109191067,68318.8552931976,922326.0,31.561180417082006,1.0,0.0,0
lightgbm,val,2,7,2015-01-31,Saturday,7.843807283515875,59785.02848652098,762194.0,37.93098543308202,0.0,0.0,0
lightgbm,val,2,7,2015-02-01,Sunday,4.5902834044483205,1717.454535774339,37415.0,82.6965914782448,0.0,0.0,0
lightgbm,val,2,7,2015-02-02,Monday,8.079781126072055,80355.12005282305,994521.0,29.749634092344863,1.0,0.18471337579617833,0
