model,horizon,split,fold,agg,MAE,RMSE,WAPE,Bias,N,training_time_seconds,stores,WAPE_p90
flaml_log,7,val,3,macro,90.14249990316648,119.71384184976372,11.95823097553283,-3.0775546330129764,46200,300.2901079999974,1100.0,14.800216724792085
flaml_log,14,val,1,macro,117.86229192168176,160.2841563841483,14.257370224544209,4.405804217564016,46200,420.3651364000034,1100.0,18.64659354683465
flaml_log,14,val,2,macro,55.2106594044394,74.72647529090706,7.7041163166022555,1.4680127844872413,46200,299.79462440000134,1100.0,10.79119082913949
flaml_log,14,val,3,macro,80.94989012142051,105.06690699050726,10.671203878090283,-8.272253689728426,46200,299.74678329999733,1100.0,12.725964720533462
flaml_log,1,val,1,micro,64.62623090489444,91.9918118197478,7.587130323824108,-21.953979235275785,46200,299.78091499999937,,
flaml_log,1,val,2,micro,52.33736801903817,82.28277298775825,7.255920629866147,-2.8794860685096717,46200,324.4087166999998,,
flaml_log,1,val,3,micro,78.0172541437309,111.94477603861817,9.77861767045997,-3.224985582520666,46200,302.9321486000008,,
flaml_log,7,val,1,micro,108.60080790559417,178.21092204428652,12.500116163856925,-15.033509846873024,46200,319.77507299999706,,
flaml_log,7,val,2,micro,57.6299460722064,90.77669744882748,7.731622957820883,3.765296633171313,46200,300.55719880000106,,
flaml_log,7,val,3,micro,90.78154798994741,132.1012894715069,11.668106451925652,-3.0775546330129764,46200,300.2901079999974,,
flaml_log,14,val,1,micro,112.3952905301444,184.62878230414037,12.83619732517272,4.405804217564016,46200,420.3651364000034,,
flaml_log,14,val,2,micro,55.16035634040351,86.1064529917608,7.5131678107178494,1.4680127844872413,46200,299.79462440000134,,
flaml_log,14,val,3,micro,81.39344948653398,115.42764766689615,10.427262095127535,-8.272253689728426,46200,299.74678329999733,,
