artifact_prefix,split,fold,horizon,issue_start,issue_end,target_date,target_day_name,target_month,target_year,open_store_count,open_row_count,target_total_customers,mean_target_customers,total_abs_error,mae,rmse,mean_signed_error,daily_wape,promo_rate_target,schoolholiday_rate_target,stateholiday_rate_target,stateholiday_code,has_promo_heavy_target,has_schoolholiday_signal,has_stateholiday_signal,daily_wape_rank,daily_wape_p90_cutoff,is_top_decile_spike
autogluon,val,1,1,2014-11-08,2014-12-19,2014-11-09,Sunday,11,2014,17,17,31403.0,1847.235294117647,1660.3609115350007,97.66828891382357,126.75538235914526,-9.720024611888888,5.287268450577972,0.0,0.0,0.0,0,0,0,0,6,5.4883492734139745,0
autogluon,val,1,1,2014-11-08,2014-12-19,2014-11-18,Tuesday,11,2014,922,922,640280.0,694.4468546637744,33572.33816674989,36.4125142806398,49.38981119661231,-6.601456707345781,5.2433838581167445,0.0,0.0,0.0,0,0,0,0,7,5.4883492734139745,0
autogluon,val,1,1,2014-11-08,2014-12-19,2014-11-22,Saturday,11,2014,922,922,621298.0,673.8590021691974,32525.904597766235,35.27755379367271,54.05597024844195,9.182356863422305,5.235153597430901,0.0,0.0,0.0,0,0,0,0,8,5.4883492734139745,0
autogluon,val,1,1,2014-11-08,2014-12-19,2014-11-15,Saturday,11,2014,922,922,623757.0,676.5260303687636,32260.8164568304,34.990039541030804,48.72606479673097,-0.1083260572406917,5.172016739985347,0.0,0.0,0.0,0,0,0,0,9,5.4883492734139745,0
autogluon,val,1,1,2014-11-08,2014-12-19,2014-12-05,Friday,12,2014,922,922,949824.0,1030.177874186551,48487.659509757366,52.58965239669996,70.79428022925129,23.28903178777416,5.104909910652643,1.0,0.0,0.0,0,1,0,0,10,5.4883492734139745,0
autogluon,val,1,1,2014-11-08,2014-12-19,2014-11-16,Sunday,11,2014,16,16,35060.0,2191.25,1737.1937404293735,108.57460877683584,153.29931453457905,68.79977361885915,4.954916544293707,0.0,0.0,0.0,0,0,0,0,11,5.4883492734139745,0
autogluon,val,1,1,2014-11-08,2014-12-19,2014-12-07,Sunday,12,2014,16,16,34630.0,2164.375,1715.196898199693,107.1998061374808,123.77111000715507,-51.580577345643626,4.952922027720741,0.0,0.0,0.0,0,0,0,0,12,5.4883492734139745,0
autogluon,val,1,1,2014-11-08,2014-12-19,2014-12-11,Thursday,12,2014,922,922,685954.0,743.9848156182212,33723.30801712035,36.57625598386155,49.48546192229384,0.5301891184019969,4.916263775285274,0.0,0.0,0.0,0,0,0,0,13,5.4883492734139745,0
autogluon,val,1,1,2014-11-08,2014-12-19,2014-11-20,Thursday,11,2014,921,921,659746.0,716.3365906623236,31408.966169890125,34.10311201942468,48.558039471998036,12.354574753800387,4.76076644191706,0.0,0.0,0.0,0,0,0,0,14,5.4883492734139745,0
autogluon,val,1,1,2014-11-08,2014-12-19,2014-11-28,Friday,11,2014,922,922,893471.0,969.0574837310195,42003.411854108934,45.556845828751555,67.7127120240996,6.091714804368624,4.701149993017002,1.0,0.0,0.0,0,1,0,0,15,5.4883492734139745,0
autogluon,val,1,7,2014-11-08,2014-12-19,2014-12-24,Wednesday,12,2014,922,922,493225.0,534.9511930585684,47636.4186785242,51.66639769905011,68.08437548307691,5.309732927531898,9.658151691119508,0.0,1.0,0.0,0,0,1,0,1,6.069374117040983,1
autogluon,val,1,7,2014-11-08,2014-12-19,2014-12-06,Saturday,12,2014,922,922,712997.0,773.3156182212581,46660.23111202697,50.60762593495333,79.03063756003827,-0.8738898709611559,6.544239472540133,0.0,0.0,0.0,0,0,0,0,2,6.069374117040983,1
autogluon,val,1,7,2014-11-08,2014-12-19,2014-11-29,Saturday,11,2014,922,922,758510.0,822.6789587852495,49065.69701087871,53.21659111808971,79.9548288122802,1.7949211425034775,6.468694810995071,0.0,0.0,0.0,0,0,0,0,3,6.069374117040983,1
autogluon,val,1,7,2014-11-08,2014-12-19,2014-11-16,Sunday,11,2014,16,16,35060.0,2191.25,2235.992018573697,139.74950116085606,209.88721288840838,22.94963537412881,6.377615569234732,0.0,0.0,0.0,0,0,0,0,4,6.069374117040983,1
autogluon,val,1,7,2014-11-08,2014-12-19,2014-12-12,Friday,12,2014,922,922,703697.0,763.2288503253797,42726.15487272045,46.34073196607424,63.99408816879506,-1.6092460810447333,6.071669322552243,0.0,0.0,0.0,0,0,0,0,5,6.069374117040983,1
autogluon,val,1,7,2014-11-08,2014-12-19,2014-12-26,Friday,12,2014,19,19,32180.0,1693.6842105263158,1946.4772166620774,102.44616929800407,138.3601965406081,-30.2712625214958,6.048717267439644,0.0,1.0,1.0,c,0,1,1,6,6.069374117040983,0
